player_name,enemy_team,own_goal,penalty,goals_scored,goals_conceded,goal_success
Dimitris Salpingidis,Israel,0,0,2,259,1
Dimitris Salpingidis,Latvia,0,0,1,320,1
Dimitris Salpingidis,Liechtenstein,0,0,1,466,1
Dimitris Salpingidis,Nigeria,0,0,1,152,1
Dimitris Salpingidis,Poland,0,0,1,273,1
Dimitris Salpingidis,Romania,0,0,1,237,1
Dimitris Salpingidis,Slovakia,0,0,1,206,1
Dimitris Salpingidis,Ukraine,0,0,1,177,1
Dimitris Saravakos,Albania,0,0,1,346,1
Dimitris Saravakos,Faroe Islands,0,0,1,455,1
Dimitris Saravakos,Finland,0,0,1,299,1
Dimitris Saravakos,Luxembourg,0,0,2,536,1
Dimitris Saravakos,Malta,0,0,1,571,1
Dimitris Saravakos,Netherlands,0,0,1,226,1
Dimitris Saravakos,Poland,0,0,1,273,1
Dimitris Siovas,Kosovo,0,0,1,79,1
Dinardo Rodríguez,Aruba,0,1,2,58,1
Dinardo Rodríguez,Puerto Rico,0,0,2,32,1
Diniyar Bilyaletdinov,Andorra,0,0,1,396,1
Diniyar Bilyaletdinov,Israel,0,0,1,259,1
Diniyar Bilyaletdinov,Slovenia,0,0,2,213,1
Dino Baggio,Croatia,0,0,1,195,1
Dino Baggio,Malta,0,0,1,571,1
Dino Baggio,Norway,0,0,1,231,1
Dino Baggio,Portugal,0,0,2,225,1
Dino Baggio,Spain,0,0,1,227,1
Dinos Kouis,Denmark,0,0,2,247,1
Dinos Kouis,Italy,0,0,1,222,1
Dinos Kouis,Luxembourg,0,0,2,536,1
Diogo Dalot,Czech Republic,0,0,2,200,1
Diogo Jota,Azerbaijan,0,0,1,308,1
Diogo Jota,Croatia,0,0,1,195,1
Diogo Jota,Czech Republic,0,0,1,200,1
Diogo Jota,Germany,0,0,1,275,1
Diogo Jota,Luxembourg,0,0,3,536,1
Diogo Jota,Serbia,0,0,2,188,1
Diogo Jota,Sweden,0,0,2,240,1
Diogo Jota,Turkey,0,0,1,335,1
Dioh Williams,Senegal,0,0,1,117,1
Dioko Kaluyituka,Cape Verde,0,0,1,58,1
Dioko Kaluyituka,Eswatini,0,0,3,41,1
Diomansy Kamara,Tunisia,0,0,1,170,1
Dion Charles,Denmark,0,0,1,247,1
Dion Charles,San Marino,0,0,2,734,1
Dioni Guerra,Chile,0,0,1,291,1
Dionisio Fernandes,Mali,0,0,1,109,1
Diphetogo Selolwane,Ivory Coast,0,0,1,163,1
Diphetogo Selolwane,Lesotho,0,0,2,45,1
Diphetogo Selolwane,Malawi,0,0,1,103,1
Diphetogo Selolwane,Mozambique,0,0,1,89,1
Dipsy Selolwane,Guinea,0,1,1,149,1
Dipsy Selolwane,Kenya,0,0,1,118,1
Dipsy Selolwane,Malawi,0,0,1,103,1
Dipsy Selolwane,Tunisia,0,0,1,170,1
Diquan Adamson,Bermuda,0,0,1,50,1
Dirk Kuyt,Belarus,0,0,1,252,1
Dirk Kuyt,Denmark,0,0,1,247,1
Dirk Kuyt,Finland,0,0,1,299,1
Dirk Kuyt,France,0,0,1,217,1
Dirk Kuyt,Hungary,0,0,3,315,1
Dirk Kuyt,North Macedonia,0,0,3,258,1
Dirk Kuyt,Romania,0,0,1,237,1
Dirk Kuyt,San Marino,0,1,2,734,1
Dirk Kuyt,Scotland,0,1,1,253,1
Dirk Kuyt,Sweden,0,0,1,240,1
Divock Origi,Andorra,0,0,1,396,1
Divock Origi,Russia,0,0,1,211,1
Djakaridja Koné,Algeria,0,0,1,189,1
Djakaridja Koné,Ethiopia,0,0,1,65,1
Djalma Campos,Tunisia,0,0,1,170,1
Djalma Campos,Uganda,0,0,1,62,1
Djalminha,Costa Rica,0,0,1,286,1
Djalminha,Peru,0,0,1,331,1
Djamel Amani,Egypt,0,0,1,152,1
Djamel Amani,Nigeria,0,0,1,152,1
Djamel Amani,Senegal,0,0,1,117,1
Djamel Belmadi,Namibia,0,0,1,124,1
Djamel Menad,Angola,0,0,1,110,1
Djamel Menad,Ghana,0,0,1,147,1
Djamel Menad,Ivory Coast,0,0,1,163,1
Djamel Menad,Nigeria,0,0,2,152,1
Djamel Menad,Senegal,0,0,1,117,1
Djamel Menad,Tunisia,0,0,3,170,1
Djamel Menad,Zimbabwe,0,0,3,110,1
Djamel Zidane,Ghana,0,0,1,147,1
Djamel Zidane,Nigeria,0,0,1,152,1
Djamel Zidane,Northern Ireland,0,0,1,279,1
Djibril Cissé,Cyprus,0,0,1,484,1
Djibril Cissé,Faroe Islands,0,0,3,455,1
Djibril Cissé,New Zealand,0,0,1,140,1
Djibril Cissé,Switzerland,0,0,1,257,1
Djibril Ouattara,Cameroon,0,0,1,196,1
Djibril Sidibé,Guinea-Bissau,0,1,1,47,1
Djihad Bizimana,Seychelles,0,0,1,46,1
Djima Oyawolé,Angola,0,0,1,110,1
Djima Oyawolé,Senegal,0,0,1,117,1
Djiman Koukou,Sudan,0,0,1,110,1
Djimy Alexis,Costa Rica,0,0,1,286,1
Djogou Akoulassi,Niger,0,0,1,64,1
Djordje Mihailovic,Saint Kitts and Nevis,0,0,2,72,1
Djumadurdy Meredov,China PR,0,0,1,158,1
Djumadurdy Meredov,Jordan,0,0,1,112,1
Djumadurdy Meredov,Taiwan,0,0,1,215,1
Dmitri Alenichev,Andorra,0,0,1,396,1
Dmitri Alenichev,Bulgaria,0,0,2,288,1
Dmitri Alenichev,Luxembourg,0,0,1,536,1
Dmitri Bulykin,Georgia,0,0,1,232,1
Dmitri Bulykin,Greece,0,0,1,252,1
Dmitri Bulykin,Slovakia,0,0,1,206,1
Dmitri Bulykin,Switzerland,0,0,3,257,1
Dmitri Cheryshev,San Marino,0,0,1,734,1
Dmitri Khokhlov,Luxembourg,0,0,1,536,1
Dmitri Khokhlov,Slovenia,0,0,1,213,1
Dmitri Kirichenko,Greece,0,0,1,252,1
Dmitri Kirichenko,Luxembourg,0,0,2,536,1
Dmitri Kombarov,Liechtenstein,0,1,1,466,1
Dmitri Loskov,Estonia,0,1,1,393,1
Dmitri Loskov,Latvia,0,1,1,320,1
Dmitri Radchenko,Cameroon,0,0,1,196,1
Dmitri Radchenko,Finland,0,0,2,299,1
Dmitri Radchenko,Luxembourg,0,0,1,536,1
Dmitri Radchenko,San Marino,0,0,1,734,1
Dmitri Radchenko,Scotland,0,0,1,253,1
Dmitri Sychev,Andorra,0,0,2,396,1
Dmitri Sychev,Belgium,0,0,1,274,1
Dmitri Sychev,Estonia,0,0,2,393,1
Dmitri Sychev,Georgia,0,0,1,232,1
Dmitri Sychev,Luxembourg,0,0,3,536,1
Dmitri Torbinski,Netherlands,0,0,1,226,1
Dmitri Yurist,United Arab Emirates,0,0,1,200,1
Dmitriy Shomko,Republic of Ireland,0,0,1,234,1
Dmitry Antilevsky,Kosovo,0,0,1,79,1
Dmitry Antilevsky,Switzerland,0,0,1,257,1
Dmitry Byakov,Azerbaijan,0,0,1,308,1
Dmitry Byakov,Belgium,0,0,1,274,1
Dmitry Byakov,Finland,0,0,1,299,1
Dmitry Byakov,Macau,0,0,2,164,1
Dmitry Byakov,Poland,0,0,1,273,1
Dmitry Byakov,Portugal,0,0,1,225,1
Dmitry Verkhovtsov,Andorra,0,0,1,396,1
Dmitry Verkhovtsov,Croatia,0,0,1,195,1
Dmitry Verkhovtsov,Finland,0,0,1,299,1
Doctor Khumalo,DR Congo,0,0,1,152,1
Dodi Lukebakio,Austria,0,0,2,284,1
Dollah Salleh,Nepal,0,1,4,120,1
Dollah Salleh,Singapore,0,0,2,132,1
Dollah Salleh,South Korea,0,0,1,188,1
Dom Dwyer,Panama,0,0,1,214,1
Domagoj Vida,Kosovo,0,0,1,79,1
Domagoj Vida,Russia,0,0,1,211,1
Domen Črnigoj,Latvia,0,0,2,320,1
Domenic Mobilio,Australia,0,0,1,167,1
Domenic Mobilio,El Salvador,0,0,1,231,1
Domenic Mobilio,Honduras,0,0,1,252,1
Domenico Berardi,Belgium,0,1,1,274,1
Domenico Berardi,Bosnia and Herzegovina,0,0,1,215,1
Domenico Berardi,Malta,0,0,2,571,1
Domenico Berardi,Northern Ireland,0,0,1,279,1
Domenico Berardi,Poland,0,0,1,273,1
Domingo Peralta,Anguilla,0,0,2,63,1
Domingo Peralta,El Salvador,0,0,1,231,1
Domingos Paciência,Armenia,0,0,1,285,1
Domingos Paciência,Croatia,0,0,1,195,1
Domingos Paciência,Latvia,0,0,1,320,1
Domingos Paciência,Liechtenstein,0,0,3,466,1
Domingos Paciência,Northern Ireland,0,0,2,279,1
Domingues,Comoros,0,0,1,27,1
Domingues,Guinea,0,1,1,149,1
Domingues,Kenya,0,0,1,118,1
Dominic Abui Pretino,Mauritania,0,0,1,54,1
Dominic Adiyiah,Lesotho,0,0,2,45,1
Dominic Calvert-Lewin,San Marino,0,0,2,734,1
Dominic Gabriel,American Samoa,0,0,1,96,1
Dominic Kinnear,Venezuela,0,0,1,427,1
Dominik Nagy,Estonia,0,0,1,393,1
Dominik Szoboszlai,Bulgaria,0,0,1,288,1
Dominik Szoboszlai,England,0,1,1,190,1
Dominik Szoboszlai,Iceland,0,0,1,355,1
Dominik Szoboszlai,Lithuania,0,1,1,313,1
Dominik Szoboszlai,Montenegro,0,0,2,121,1
Dominik Szoboszlai,San Marino,0,0,2,734,1
Dominik Szoboszlai,Slovakia,0,0,1,206,1
Dominik Szoboszlai,Turkey,0,0,1,335,1
Dominique Fred,Fiji,0,0,1,134,1
Dominique Rocheteau,Cyprus,0,0,1,484,1
Dominique Rocheteau,Hungary,0,0,1,315,1
Dominique Rocheteau,Luxembourg,0,0,3,536,1
Dominique Rocheteau,Northern Ireland,0,0,2,279,1
Dominique Rocheteau,Uruguay,0,0,1,293,1
Dominique da Silva,Morocco,0,1,1,122,1
Don Annacoura,Burkina Faso,0,0,1,138,1
Don Hutchison,Bosnia and Herzegovina,0,0,1,215,1
Don Hutchison,England,0,0,1,190,1
Don Hutchison,Lithuania,0,0,1,313,1
Don Hutchison,San Marino,0,0,1,734,1
Donald-Olivier Sié,Ghana,0,0,1,147,1
Donald-Olivier Sié,Mali,0,0,1,109,1
Donald-Olivier Sié,United States,0,0,1,250,1
Donald-Olivier Sié,Zambia,0,0,1,136,1
Donat Rrudhani,Cyprus,0,0,1,484,1
Donatas Kazlauskas,Albania,0,0,1,346,1
Donatas Kazlauskas,Serbia,0,0,1,188,1
Donatas Vencevicius,Faroe Islands,0,0,1,455,1
Donato Gama da Silva,Belgium,0,0,1,274,1
Donato Gama da Silva,Denmark,0,0,1,247,1
Donis Avdijaj,Malta,0,0,2,571,1
Donny van de Beek,Gibraltar,0,0,1,244,1
Donny van de Beek,Italy,0,0,1,222,1
Donorovyn Lkhümbengarav,North Korea,0,0,1,124,1
Donyell Malen,Croatia,0,0,1,195,1
Donyell Malen,Germany,0,0,1,275,1
Donyell Malen,Gibraltar,0,0,2,244,1
Donyell Malen,Romania,0,0,2,237,1
Donyell Malen,Turkey,0,0,1,335,1
Dor Peretz,Austria,0,0,1,284,1
Dor Peretz,Faroe Islands,0,0,1,455,1
Dor Peretz,Iceland,0,0,1,355,1
Dor Peretz,Kosovo,0,0,1,79,1
Dor Peretz,Scotland,0,0,2,253,1
Dorel Stoica,Serbia,0,0,1,188,1
Dorin Goian,Belarus,0,0,1,252,1
Dorin Goian,France,0,0,1,217,1
Dorin Goian,Netherlands,0,0,1,226,1
Dorin Mateuț,Bulgaria,0,0,1,288,1
Dorin Mateuț,Finland,0,0,1,299,1
Dorin Mateuț,Greece,0,0,1,252,1
Dorin Mateuț,San Marino,0,0,1,734,1
Dorin Mateuț,Spain,0,0,1,227,1
Dorin Mateuț,Switzerland,0,0,1,257,1
Dorinel Munteanu,Azerbaijan,0,0,1,308,1
Dorinel Munteanu,Bosnia and Herzegovina,0,0,1,215,1
Dorinel Munteanu,Denmark,0,0,1,247,1
Dorinel Munteanu,England,0,0,1,190,1
Dorinel Munteanu,Georgia,0,0,1,232,1
Dorinel Munteanu,Hungary,0,0,1,315,1
Dorinel Munteanu,Iceland,0,0,1,355,1
Dorinel Munteanu,Israel,0,0,1,259,1
Dorinel Munteanu,Liechtenstein,0,0,3,466,1
Dorinel Munteanu,Portugal,0,0,1,225,1
Dorinel Munteanu,Slovakia,0,0,1,206,1
Dorlan Pabón,Argentina,0,0,1,252,1
Dorlan Pabón,Bolivia,0,0,1,365,1
Dorny Romero,Anguilla,0,1,2,63,1
Dorset Langiagne,United States Virgin Islands,0,0,1,94,1
Dorukhan Toköz,Iceland,0,0,1,355,1
Dossa Júnior,Israel,0,0,1,259,1
Dougie Freedman,Latvia,0,0,1,320,1
Douglas Cadeño,Colombia,0,0,1,248,1
Douglas Costa,Peru,0,0,2,331,1
Douglas Costa,Uruguay,0,0,1,293,1
Douglas Sequeira,Cuba,0,0,1,173,1
Dové Womé,Algeria,0,0,1,189,1
Dové Womé,Cameroon,0,0,1,196,1
Doyle Vaca,Ecuador,0,0,1,283,1
Doğukan Sinik,Lithuania,0,0,2,313,1
Dragan Dimitrovski,Slovakia,0,0,1,206,1
Dragan Mladenović,Wales,0,0,1,272,1
Dragan Načevski,Sweden,0,0,1,240,1
Dragan Pantelić,Denmark,0,1,1,247,1
Dragan Pantelić,Greece,0,1,1,252,1
Dragan Stojković,Faroe Islands,0,1,1,455,1
Dragan Stojković,France,0,1,2,217,1
Dragan Stojković,Germany,0,0,1,275,1
Dragan Stojković,Malta,0,0,1,571,1
Dragan Stojković,North Macedonia,0,0,2,258,1
Dragan Stojković,Northern Ireland,0,0,1,279,1
Dragan Stojković,Norway,0,0,1,231,1
Dragan Stojković,Spain,0,0,2,227,1
Dragiša Binić,Northern Ireland,0,0,1,279,1
Dragoș Grigore,Austria,0,0,1,284,1
Dramane Coulibaly,Liberia,0,1,2,106,1
Dramane Coulibaly,South Africa,0,0,1,126,1
Dramane Traoré,Senegal,0,0,1,117,1
Dries Mertens,Algeria,0,0,1,189,1
Dries Mertens,Andorra,0,0,2,396,1
Dries Mertens,Denmark,0,0,1,247,1
Dries Mertens,England,0,0,1,190,1
Dries Mertens,Estonia,0,0,3,393,1
Dries Mertens,Gibraltar,0,0,2,244,1
Dries Mertens,Iceland,0,0,1,355,1
Dries Mertens,Israel,0,0,1,259,1
Dries Mertens,Kazakhstan,0,0,1,260,1
Dries Mertens,Panama,0,0,1,214,1
Dries Mertens,San Marino,0,0,1,734,1
Dshon Forbes,Turks and Caicos Islands,0,0,1,66,1
Du Zhenyu,Myanmar,0,0,1,71,1
Duaij Naser Abdulla,Japan,0,0,1,183,1
Duaij Naser Abdulla,Kyrgyzstan,0,0,1,70,1
Duane Muckette,Saint Kitts and Nevis,0,0,1,72,1
Duckens Nazon,Canada,0,0,1,202,1
Duckens Nazon,Costa Rica,0,1,1,286,1
Duckens Nazon,Grenada,0,0,2,85,1
Duckens Nazon,Honduras,0,0,1,252,1
Duckens Nazon,Jamaica,0,0,1,204,1
Duckens Nazon,Panama,0,0,1,214,1
Duckens Nazon,Qatar,0,1,1,187,1
Duckens Nazon,Turks and Caicos Islands,0,0,4,66,1
Duddley Hatei,Tahiti,0,0,1,150,1
Dudley Steinwall,Indonesia,0,0,1,181,1
Duh Deng-Sheng,Australia,0,0,2,167,1
Duilio Davino,Dominica,0,0,1,57,1
Duilio Davino,Trinidad and Tobago,0,0,1,208,1
Duje Ćaleta-Car,Malta,0,0,1,571,1
Dujuan Richards,Trinidad and Tobago,0,0,1,208,1
Dumisa Ngobe,Gabon,0,0,1,97,1
Duncan Cole,Fiji,0,0,1,134,1
Duncan Oughton,Solomon Islands,0,0,1,166,1
Duncan Oughton,Tahiti,0,0,1,150,1
Duncan Shearer,Finland,0,0,1,299,1
Dunga,Colombia,0,0,1,248,1
Dusit Chalermsan,Hong Kong,0,0,1,112,1
Dusit Chalermsan,Iraq,0,0,1,157,1
Dustin Corea,Costa Rica,0,0,1,286,1
Duván Zapata,Argentina,0,0,1,252,1
Duván Zapata,Qatar,0,0,1,187,1
Duván Zapata,Venezuela,0,0,1,427,1
Dušan Basta,North Macedonia,0,0,1,258,1
Dušan Savić,Norway,0,0,1,231,1
Dušan Tadić,Austria,0,0,1,284,1
Dušan Tadić,Azerbaijan,0,1,1,308,1
Dušan Tadić,Georgia,0,1,1,232,1
Dušan Tadić,Lithuania,0,1,2,313,1
Dušan Tadić,Moldova,0,0,1,314,1
Dušan Tadić,Montenegro,0,0,1,121,1
Dušan Tadić,North Macedonia,0,0,1,258,1
Dušan Tadić,Portugal,0,1,2,225,1
Dušan Tadić,Republic of Ireland,0,1,1,234,1
Dušan Tadić,Ukraine,0,1,1,177,1
Dušan Tadić,Wales,0,0,1,272,1
Dušan Tittel,Azerbaijan,0,0,1,308,1
Dušan Tittel,Malta,0,0,3,571,1
Dušan Tittel,Spain,0,0,1,227,1
Dušan Vlahović,Azerbaijan,0,1,2,308,1
Dušan Vlahović,Lithuania,0,0,1,313,1
Dušan Vlahović,Luxembourg,0,0,1,536,1
Dušan Vlahović,Montenegro,0,0,2,121,1
Dušan Vlahović,Norway,0,0,1,231,1
Dušan Vlahović,Republic of Ireland,0,0,1,234,1
Dušan Vlahović,Russia,0,0,1,211,1
Dušan Vlahović,Switzerland,0,0,1,257,1
Dušan Švento,Wales,0,0,1,272,1
Duško Tošić,Azerbaijan,0,0,1,308,1
Dwayne De Rosario,Belize,0,0,2,68,1
Dwayne De Rosario,Costa Rica,0,0,1,286,1
Dwayne De Rosario,Guadeloupe,0,1,1,30,1
Dwayne De Rosario,Guatemala,0,0,2,153,1
Dwayne De Rosario,Haiti,0,1,2,123,1
Dwayne De Rosario,Panama,0,1,2,214,1
Dwayne De Rosario,Saint Kitts and Nevis,0,1,1,72,1
Dwayne De Rosario,Saint Lucia,0,1,1,62,1
Dwayne De Rosario,Saint Vincent and the Grenadines,0,0,2,194,1
Dwayne De Rosario,South Korea,0,0,1,188,1
Dwayne Stanford,Dominica,0,0,1,57,1
Dwayne Thomas,British Virgin Islands,0,0,1,53,1
Dwight Allers Kelley,Saint Lucia,0,0,3,62,1
Dwight Pezzarossi,Antigua and Barbuda,0,0,1,65,1
Dwight Pezzarossi,Costa Rica,0,0,1,286,1
Dwight Pezzarossi,Honduras,0,0,1,252,1
Dwight Pezzarossi,Jamaica,0,0,1,204,1
Dwight Pezzarossi,Saint Vincent and the Grenadines,0,0,1,194,1
Dwight Pezzarossi,Suriname,0,0,1,66,1
Dwight Pezzarossi,Trinidad and Tobago,0,0,2,208,1
Dwight Yorke,Canada,0,0,1,202,1
Dwight Yorke,Cuba,0,0,1,173,1
Dwight Yorke,Dominican Republic,0,0,1,48,1
Dwight Yorke,El Salvador,0,1,1,231,1
Dwight Yorke,Guatemala,0,0,1,153,1
Dwight Yorke,Haiti,0,0,2,123,1
Dwight Yorke,Panama,0,0,2,214,1
Dwight Yorke,United States,0,1,1,250,1
Dylan Bronn,Belgium,0,0,1,274,1
Dylan Bronn,Equatorial Guinea,0,0,1,52,1
Dylan Tavares,Nigeria,0,0,1,152,1
Dzhomikhon Mukhiddinov,Bangladesh,0,0,1,158,1
Dzintars Sproģis,Estonia,0,0,1,393,1
Dániel Böde,Estonia,0,0,1,393,1
Dániel Böde,Faroe Islands,0,0,3,455,1
Dániel Böde,Turkey,0,0,1,335,1
Dániel Gazdag,Andorra,0,0,1,396,1
Dániel Gazdag,England,0,0,1,190,1
Dániel Gazdag,Poland,0,0,1,273,1
Dániel Gazdag,San Marino,0,0,1,734,1
Dániel Tőzsér,Malta,0,0,1,571,1
Dário Monteiro,Guinea,0,0,3,149,1
Dário Monteiro,Madagascar,0,0,1,66,1
Dário Monteiro,Tunisia,0,0,1,170,1
Dávid Hancko,Azerbaijan,0,0,1,308,1
Dávid Hancko,Liechtenstein,0,0,1,466,1
Dávid Hancko,Portugal,0,0,1,225,1
Dávid Holman,Azerbaijan,0,0,1,308,1
Dávid Sigér,Turkey,0,0,1,335,1
Dávid Ďuriš,Luxembourg,0,0,1,536,1
Dölgöön Amaraa,Myanmar,0,0,1,71,1
Döwlet Baýramow,Sri Lanka,0,0,1,100,1
Dāvis Ikaunieks,Andorra,0,0,1,396,1
Dāvis Ikaunieks,Estonia,0,1,1,393,1
Dāvis Ikaunieks,Turkey,0,0,1,335,1
Dževdet Šainovski,Croatia,0,0,1,195,1
Džoni Novak,Estonia,0,0,2,393,1
E. Karitea,New Zealand,0,0,1,140,1
Eamonn Bannon,German DR,0,0,1,39,1
Earl Jean,British Virgin Islands,0,0,2,53,1
Earl Jean,Saint Kitts and Nevis,0,0,1,72,1
Earl Jean,Saint Vincent and the Grenadines,0,0,2,194,1
Earnie Stewart,Barbados,0,0,2,67,1
Earnie Stewart,Canada,0,0,1,202,1
Earnie Stewart,Colombia,0,0,1,248,1
Earnie Stewart,Costa Rica,0,0,2,286,1
Earnie Stewart,Honduras,0,0,3,252,1
Earnie Stewart,Mexico,0,0,1,279,1
Earnie Stewart,Trinidad and Tobago,0,0,1,208,1
Ebbe Sand,Bulgaria,0,0,1,288,1
Ebbe Sand,Czech Republic,0,0,1,200,1
Ebbe Sand,Iceland,0,0,2,355,1
Ebbe Sand,Israel,0,0,1,259,1
Ebbe Sand,Italy,0,0,1,222,1
Ebbe Sand,Luxembourg,0,0,1,536,1
Ebbe Sand,Malta,0,0,5,571,1
Ebbe Sand,Nigeria,0,0,1,152,1
Eber Moas,Bolivia,0,0,1,365,1
Ebi Smolarek,San Marino,0,0,4,734,1
Ebrahim Isa,Syria,0,0,1,118,1
Ebrahim Taghipour,Laos,0,0,2,124,1
Ebrima Colley,Cameroon,0,0,1,196,1
Ebrima Ebou Sillah,Liberia,0,0,1,106,1
Eddie Hernández,Costa Rica,0,0,1,286,1
Eddie Hernández,Trinidad and Tobago,0,0,1,208,1
Eddie Johnson,Antigua and Barbuda,0,0,2,65,1
Eddie Johnson,Argentina,0,1,1,252,1
Eddie Johnson,Barbados,0,0,1,67,1
Eddie Johnson,El Salvador,0,0,2,231,1
Eddie Johnson,Guatemala,0,0,1,153,1
Eddie Johnson,Honduras,0,0,1,252,1
Eddie Johnson,Jamaica,0,0,1,204,1
Eddie Johnson,Mexico,0,0,1,279,1
Eddie Johnson,Panama,0,0,4,214,1
Eddie Johnson,Trinidad and Tobago,0,0,2,208,1
Eddie Krncevic,New Caledonia,0,0,3,69,1
Eddie Krncevic,New Zealand,0,0,2,140,1
Eddie Krncevic,Papua New Guinea,0,0,1,81,1
Eddie Krncevic,Vanuatu,0,0,1,126,1
Eddie Lewis,Barbados,0,0,1,67,1
Eddie Lewis,El Salvador,0,0,1,231,1
Eddie Lewis,Mexico,0,0,1,279,1
Eddie Lewis,Trinidad and Tobago,0,0,1,208,1
Eddie Pope,Barbados,0,0,1,67,1
Eddie Pope,Canada,0,0,1,202,1
Eddie Pope,Costa Rica,0,0,1,286,1
Eddie Pope,Mexico,0,0,1,279,1
Eddie Rukumana,Papua New Guinea,0,0,1,81,1
Eddie Rukumana,Tonga,0,0,1,72,1
Eddy Bembuana-Keve,South Africa,0,0,1,126,1
Eddy Berdusco,Costa Rica,0,0,1,286,1
Eddy Carazas,Argentina,0,0,1,252,1
Eddy Voordeckers,Albania,0,0,1,346,1
Edelbert Dinha,Cameroon,0,0,1,196,1
Edema Fuludu,Congo,0,0,1,92,1
Eden Ben Basat,Luxembourg,0,0,2,536,1
Eden Ben Basat,Northern Ireland,0,0,2,279,1
Eden Ben Basat,Portugal,0,0,2,225,1
Eden Hazard,Andorra,0,1,1,396,1
Eden Hazard,Bosnia and Herzegovina,0,1,2,215,1
Eden Hazard,Cyprus,0,1,5,484,1
Eden Hazard,Czech Republic,0,0,1,200,1
Eden Hazard,England,0,0,1,190,1
Eden Hazard,Estonia,0,0,1,393,1
Eden Hazard,Gibraltar,0,0,2,244,1
Eden Hazard,Hungary,0,0,1,315,1
Eden Hazard,Iceland,0,1,1,355,1
Eden Hazard,Israel,0,0,1,259,1
Eden Hazard,Kazakhstan,0,0,1,260,1
Eden Hazard,North Macedonia,0,1,2,258,1
Eden Hazard,Russia,0,1,4,211,1
Eden Hazard,Tunisia,0,1,2,170,1
Eder,France,0,0,1,217,1
Edgar Alvarez,Curaçao,0,0,1,50,1
Edgar Babayan,Italy,0,0,1,222,1
Edgar Bernhardt,Bangladesh,0,1,1,158,1
Edgar Bernhardt,Myanmar,0,1,3,71,1
Edgar Davids,Belarus,0,0,1,252,1
Edgar Davids,Serbia,0,0,1,188,1
Edgar Manucharyan,North Macedonia,0,0,2,258,1
Edgar Olivares,Brazil,0,0,1,214,1
Edgar Salli,Niger,0,0,1,64,1
Edgar Tur,Faroe Islands,0,0,1,455,1
Edgar Valencia,Antigua and Barbuda,0,0,1,65,1
Edgar Çani,Cyprus,0,0,1,484,1
Edgar Çani,Iceland,0,0,1,355,1
Edgaras Jankauskas,Belgium,0,0,1,274,1
Edgaras Jankauskas,Faroe Islands,0,0,1,455,1
Edgaras Jankauskas,Iceland,0,1,1,355,1
Edgaras Jankauskas,Liechtenstein,0,0,2,466,1
Edgaras Jankauskas,San Marino,0,0,2,734,1
Edgaras Česnauskis,Estonia,0,0,1,393,1
Edgaras Česnauskis,Liechtenstein,0,0,2,466,1
Edgardo Adinolfi,Colombia,0,0,1,248,1
Edgars Gauračs,Finland,0,0,1,299,1
Edgars Gauračs,Liechtenstein,0,0,1,466,1
Edgars Gauračs,Lithuania,0,0,2,313,1
Edhem Šljivo,Greece,0,0,1,252,1
Edibily Lunyamila,Namibia,0,0,1,124,1
Edimilson Fernandes,Republic of Ireland,0,0,1,234,1
Edin Džeko,Andorra,0,0,4,396,1
Edin Džeko,Armenia,0,0,2,285,1
Edin Džeko,Austria,0,0,1,284,1
Edin Džeko,Belgium,0,0,5,274,1
Edin Džeko,Cyprus,0,0,2,484,1
Edin Džeko,Estonia,0,1,4,393,1
Edin Džeko,Finland,0,0,2,299,1
Edin Džeko,France,0,0,2,217,1
Edin Džeko,Gibraltar,0,0,2,244,1
Edin Džeko,Greece,0,0,2,252,1
Edin Džeko,Iran,0,0,1,149,1
Edin Džeko,Israel,0,1,1,259,1
Edin Džeko,Italy,0,0,2,222,1
Edin Džeko,Latvia,0,0,2,320,1
Edin Džeko,Liechtenstein,0,0,7,466,1
Edin Džeko,Lithuania,0,0,1,313,1
Edin Džeko,Luxembourg,0,0,2,536,1
Edin Džeko,Northern Ireland,0,0,2,279,1
Edin Džeko,Republic of Ireland,0,0,1,234,1
Edin Džeko,Romania,0,0,2,237,1
Edin Džeko,Spain,0,0,1,227,1
Edin Džeko,Turkey,0,0,2,335,1
Edin Mujčin,Denmark,0,0,1,247,1
Edin Višća,Belgium,0,0,1,274,1
Edin Višća,Cyprus,0,0,1,484,1
Edin Višća,Gibraltar,0,0,1,244,1
Edin Višća,Greece,0,0,1,252,1
Edin Višća,Israel,0,0,2,259,1
Edin Višća,Liechtenstein,0,0,1,466,1
Edinho,Malta,0,0,1,571,1
Edino Nazareth Filho,Poland,0,0,1,273,1
Edinson Cavani,Argentina,0,0,1,252,1
Edinson Cavani,Bolivia,0,0,3,365,1
Edinson Cavani,Brazil,0,1,3,214,1
Edinson Cavani,Chile,0,0,2,291,1
Edinson Cavani,Colombia,0,0,2,248,1
Edinson Cavani,Costa Rica,0,1,1,286,1
Edinson Cavani,Ecuador,0,0,3,283,1
Edinson Cavani,Germany,0,0,1,275,1
Edinson Cavani,Italy,0,0,2,222,1
Edinson Cavani,Jordan,0,0,1,112,1
Edinson Cavani,Paraguay,0,1,3,297,1
Edinson Cavani,Peru,0,0,1,331,1
Edinson Cavani,Portugal,0,0,2,225,1
Edinson Cavani,Russia,0,0,1,211,1
Edinson Cavani,Venezuela,0,0,4,427,1
Edison Flores,Bolivia,0,0,2,365,1
Edison Flores,Chile,0,0,2,291,1
